1,WR,1,1,1
1,WR,2,2,2
1,WR,3,1,3
1,WR,4,2,4
1,SIG,829942,nil,829942
2,WT,829942,nil,829942
1,SIG,633168,nil,633168
3,WT,633168,nil,633168
2,RD,2,3,5
2,RD,1,4,6
3,RD,4,3,7
3,RD,4,5,8
3,RD,3,6,9
3,WR,5,7,10
3,RD,4,8,11
3,RD,3,9,12
3,RD,5,10,13
3,RD,4,11,14
3,RD,3,12,15
3,WR,5,13,16
2,WR,5,14,17
2,RD,2,15,18
2,RD,1,16,19
2,RD,2,17,20
2,RD,1,18,21
1,WT,809837,nil,809837
2,SIG,809837,nil,809837
1,WT,153565,nil,153565
3,SIG,153565,nil,153565
