5,RD,18,37,97
5,WR,22,38,98
5,RD,12,39,99
5,RD,3,40,100
5,WR,3,41,101
5,RD,12,42,102
5,RD,6,43,103
5,WR,6,44,104
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,105
2,LK,1,nil,6
2,LK,1,nil,6
5,RD,12,28,106
2,RD,9,21,107
2,RD,8,22,108
2,RD,3,23,109
2,WR,9,24,110
2,RD,8,25,111
2,WR,3,26,112
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,113
5,LK,1,nil,7
5,LK,1,nil,7
2,RD,8,19,114
5,RD,12,29,115
5,RD,3,30,116
5,RD,12,31,117
5,RD,4,32,118
5,RD,12,33,119
5,RD,5,34,120
5,RD,12,35,121
5,RD,3,36,122
5,RD,18,37,123
5,WR,20,38,124
5,RD,12,39,125
5,RD,3,40,126
5,WR,3,41,127
5,RD,12,42,128
5,RD,6,43,129
5,WR,6,44,130
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,131
4,LK,1,nil,8
4,LK,1,nil,8
5,RD,12,28,132
4,RD,12,29,133
4,RD,3,30,134
4,RD,12,31,135
4,RD,4,32,136
4,RD,12,33,137
4,RD,5,34,138
4,RD,12,35,139
4,RD,3,36,140
4,RD,15,37,141
4,WR,21,38,142
4,RD,12,39,143
4,RD,3,40,144
4,WR,3,41,145
4,RD,12,42,146
4,RD,6,43,147
4,WR,6,44,148
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,149
3,LK,1,nil,9
3,LK,1,nil,9
4,RD,12,28,150
3,RD,12,29,151
3,RD,3,30,152
3,RD,12,31,153
3,RD,4,32,154
3,RD,12,33,155
3,RD,5,34,156
3,RD,12,35,157
3,RD,3,36,158
3,RD,11,37,159
3,WR,22,38,160
3,RD,12,39,161
3,RD,3,40,162
3,WR,3,41,163
3,RD,12,42,164
3,RD,6,43,165
3,WR,6,44,166
3,UK,1,nil,0
3,UK,1,nil,0
3,RD,10,27,167
3,RD,12,28,168
3,LK,1,nil,10
3,LK,1,nil,10
3,RD,12,29,169
3,RD,3,30,170
3,RD,12,31,171
3,RD,4,32,172
3,RD,12,33,173
3,RD,5,34,174
3,RD,12,35,175
3,RD,3,36,176
3,RD,11,37,177
3,WR,23,38,178
3,RD,12,39,179
3,RD,3,40,180
3,WR,3,41,181
3,RD,12,42,182
3,RD,6,43,183
3,WR,6,44,184
3,UK,1,nil,0
3,UK,1,nil,0
3,RD,10,27,185
4,LK,1,nil,11
4,LK,1,nil,11
3,RD,12,28,186
4,RD,12,29,187
4,RD,3,30,188
4,RD,12,31,189
4,RD,4,32,190
4,RD,12,33,191
4,RD,5,34,192
4,RD,12,35,193
4,RD,3,36,194
4,RD,15,37,195
4,WR,24,38,196
4,RD,12,39,197
4,RD,3,40,198
4,WR,3,41,199
4,RD,12,42,200
4,RD,6,43,201
4,WR,6,44,202
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,203
5,LK,1,nil,12
5,LK,1,nil,12
4,RD,12,28,204
5,RD,12,29,205
5,RD,3,30,206
5,RD,12,31,207
5,RD,4,32,208
5,RD,12,33,209
5,RD,5,34,210
5,RD,12,35,211
5,RD,3,36,212
5,RD,18,37,213
5,WR,25,38,214
5,RD,12,39,215
5,RD,3,40,216
5,WR,3,41,217
5,RD,12,42,218
5,RD,6,43,219
5,WR,6,44,220
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,221
2,LK,1,nil,13
2,LK,1,nil,13
5,RD,12,28,222
2,RD,9,21,223
2,RD,8,22,224
2,RD,3,23,225
2,WR,9,24,226
2,RD,8,25,227
2,WR,3,26,228
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,229
5,LK,1,nil,14
5,LK,1,nil,14
2,RD,8,19,230
5,RD,12,29,231
5,RD,3,30,232
5,RD,12,31,233
5,RD,4,32,234
5,RD,12,33,235
5,RD,5,34,236
5,RD,12,35,237
5,RD,3,36,238
5,RD,18,37,239
5,WR,20,38,240
5,RD,12,39,241
5,RD,3,40,242
5,WR,3,41,243
5,RD,12,42,244
5,RD,6,43,245
5,WR,6,44,246
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,247
4,LK,1,nil,15
4,LK,1,nil,15
5,RD,12,28,248
4,RD,12,29,249
4,RD,3,30,250
4,RD,12,31,251
4,RD,4,32,252
4,RD,12,33,253
4,RD,5,34,254
4,RD,12,35,255
4,RD,3,36,256
4,RD,15,37,257
4,WR,21,38,258
4,RD,12,39,259
4,RD,3,40,260
4,WR,3,41,261
4,RD,12,42,262
4,RD,6,43,263
4,WR,6,44,264
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,265
3,LK,1,nil,16
3,LK,1,nil,16
4,RD,12,28,266
3,RD,12,29,267
3,RD,3,30,268
3,RD,12,31,269
3,RD,4,32,270
3,RD,12,33,271
3,RD,5,34,272
3,RD,12,35,273
3,RD,3,36,274
3,RD,11,37,275
3,WR,22,38,276
3,RD,12,39,277
3,RD,3,40,278
3,WR,3,41,279
3,RD,12,42,280
3,RD,6,43,281
3,WR,6,44,282
3,UK,1,nil,0
3,UK,1,nil,0
3,RD,10,27,283
3,RD,12,28,284
4,LK,1,nil,17
4,LK,1,nil,17
4,RD,12,29,285
4,RD,3,30,286
4,RD,12,31,287
4,RD,4,32,288
4,RD,12,33,289
4,RD,5,34,290
4,RD,12,35,291
4,RD,3,36,292
4,RD,15,37,293
4,WR,23,38,294
4,RD,12,39,295
4,RD,3,40,296
4,WR,3,41,297
4,RD,12,42,298
4,RD,6,43,299
4,WR,6,44,300
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,301
4,RD,12,28,302
5,LK,1,nil,18
5,LK,1,nil,18
5,RD,12,29,303
5,RD,3,30,304
5,RD,12,31,305
5,RD,4,32,306
5,RD,12,33,307
5,RD,5,34,308
5,RD,12,35,309
5,RD,3,36,310
5,RD,18,37,311
5,WR,24,38,312
5,RD,12,39,313
5,RD,3,40,314
5,WR,3,41,315
5,RD,12,42,316
5,RD,6,43,317
5,WR,6,44,318
5,UK,1,nil,0
5,UK,1,nil,0
2,LK,1,nil,19
2,LK,1,nil,19
2,RD,9,21,319
5,RD,17,27,320
2,RD,8,22,321
5,RD,12,28,322
2,RD,3,23,323
2,WR,9,24,324
2,RD,8,25,325
2,WR,3,26,326
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,327
5,LK,1,nil,20
5,LK,1,nil,20
2,RD,8,19,328
5,RD,12,29,329
5,RD,3,30,330
5,RD,12,31,331
5,RD,4,32,332
5,RD,12,33,333
5,RD,5,34,334
5,RD,12,35,335
5,RD,3,36,336
5,RD,18,37,337
5,WR,20,38,338
5,RD,12,39,339
5,RD,3,40,340
5,WR,3,41,341
5,RD,12,42,342
5,RD,6,43,343
5,WR,6,44,344
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,345
5,RD,12,28,346
4,LK,1,nil,21
4,LK,1,nil,21
4,RD,12,29,347
4,RD,3,30,348
4,RD,12,31,349
4,RD,4,32,350
4,RD,12,33,351
4,RD,5,34,352
4,RD,12,35,353
4,RD,3,36,354
4,RD,15,37,355
4,WR,21,38,356
4,RD,12,39,357
4,RD,3,40,358
4,WR,3,41,359
4,RD,12,42,360
4,RD,6,43,361
4,WR,6,44,362
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,363
4,RD,12,28,364
3,LK,1,nil,22
3,LK,1,nil,22
3,RD,12,29,365
3,RD,3,30,366
3,RD,12,31,367
3,RD,4,32,368
3,RD,12,33,369
3,RD,5,34,370
3,RD,12,35,371
3,RD,3,36,372
3,RD,11,37,373
3,WR,22,38,374
3,RD,12,39,375
3,RD,3,40,376
3,WR,3,41,377
3,RD,12,42,378
3,RD,6,43,379
3,WR,6,44,380
3,UK,1,nil,0
3,UK,1,nil,0
3,RD,10,27,381
4,LK,1,nil,23
4,LK,1,nil,23
3,RD,12,28,382
4,RD,12,29,383
4,RD,3,30,384
4,RD,12,31,385
4,RD,4,32,386
4,RD,12,33,387
4,RD,5,34,388
4,RD,12,35,389
4,RD,3,36,390
4,RD,15,37,391
4,WR,23,38,392
4,RD,12,39,393
4,RD,3,40,394
4,WR,3,41,395
4,RD,12,42,396
4,RD,6,43,397
4,WR,6,44,398
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,399
4,RD,12,28,400
4,LK,1,nil,24
4,LK,1,nil,24
4,RD,12,29,401
4,RD,3,30,402
4,RD,12,31,403
4,RD,4,32,404
4,RD,12,33,405
4,RD,5,34,406
4,RD,12,35,407
4,RD,3,36,408
4,RD,15,37,409
4,WR,24,38,410
4,RD,12,39,411
4,RD,3,40,412
4,WR,3,41,413
4,RD,12,42,414
4,RD,6,43,415
4,WR,6,44,416
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,417
4,RD,12,28,418
5,LK,1,nil,25
5,LK,1,nil,25
5,RD,12,29,419
5,RD,3,30,420
5,RD,12,31,421
5,RD,4,32,422
5,RD,12,33,423
5,RD,5,34,424
5,RD,12,35,425
5,RD,3,36,426
5,RD,18,37,427
5,WR,25,38,428
5,RD,12,39,429
5,RD,3,40,430
5,WR,3,41,431
5,RD,12,42,432
5,RD,6,43,433
5,WR,6,44,434
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,435
5,RD,12,28,436
2,LK,1,nil,26
2,LK,1,nil,26
2,RD,9,21,437
2,RD,8,22,438
2,RD,3,23,439
2,WR,9,24,440
2,RD,8,25,441
2,WR,3,26,442
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,443
2,RD,8,19,444
5,LK,1,nil,27
5,LK,1,nil,27
5,RD,12,29,445
5,RD,3,30,446
5,RD,12,31,447
5,RD,4,32,448
5,RD,12,33,449
5,RD,5,34,450
1,RD,13,45,451
5,RD,12,35,452
1,RD,13,46,453
5,RD,3,36,454
1,WR,10,47,455
5,RD,18,37,456
5,WR,20,38,457
5,RD,12,39,458
5,RD,3,40,459
5,WR,3,41,460
5,RD,12,42,461
5,RD,6,43,462
5,WR,6,44,463
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,464
4,LK,1,nil,28
4,LK,1,nil,28
5,RD,12,28,465
4,RD,12,29,466
4,RD,3,30,467
4,RD,12,31,468
4,RD,4,32,469
4,RD,12,33,470
4,RD,5,34,471
4,RD,12,35,472
4,RD,3,36,473
4,RD,15,37,474
4,WR,21,38,475
4,RD,12,39,476
4,RD,3,40,477
4,WR,3,41,478
4,RD,12,42,479
4,RD,6,43,480
4,WR,6,44,481
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,482
4,RD,12,28,483
4,LK,1,nil,29
4,LK,1,nil,29
4,RD,12,29,484
4,RD,3,30,485
4,RD,12,31,486
4,RD,4,32,487
4,RD,12,33,488
4,RD,5,34,489
4,RD,12,35,490
4,RD,3,36,491
4,RD,15,37,492
4,WR,22,38,493
4,RD,12,39,494
4,RD,3,40,495
4,WR,3,41,496
4,RD,12,42,497
4,RD,6,43,498
4,WR,6,44,499
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,500
4,RD,12,28,501
3,LK,1,nil,30
3,LK,1,nil,30
3,RD,12,29,502
3,RD,3,30,503
3,RD,12,31,504
3,RD,4,32,505
3,RD,12,33,506
3,RD,5,34,507
3,RD,12,35,508
3,RD,3,36,509
3,RD,11,37,510
3,WR,23,38,511
3,RD,12,39,512
3,RD,3,40,513
3,WR,3,41,514
3,RD,12,42,515
3,RD,6,43,516
3,WR,6,44,517
3,UK,1,nil,0
3,UK,1,nil,0
3,RD,10,27,518
3,RD,12,28,519
4,LK,1,nil,31
4,LK,1,nil,31
4,RD,12,29,520
4,RD,3,30,521
4,RD,12,31,522
4,RD,4,32,523
4,RD,12,33,524
4,RD,5,34,525
4,RD,12,35,526
4,RD,3,36,527
4,RD,15,37,528
4,WR,24,38,529
4,RD,12,39,530
4,RD,3,40,531
4,WR,3,41,532
4,RD,12,42,533
4,RD,6,43,534
4,WR,6,44,535
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,536
4,RD,12,28,537
4,LK,1,nil,32
4,LK,1,nil,32
4,RD,12,29,538
4,RD,3,30,539
4,RD,12,31,540
4,RD,4,32,541
4,RD,12,33,542
4,RD,5,34,543
4,RD,12,35,544
4,RD,3,36,545
4,RD,15,37,546
4,WR,25,38,547
4,RD,12,39,548
4,RD,3,40,549
4,WR,3,41,550
4,RD,12,42,551
4,RD,6,43,552
4,WR,6,44,553
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,554
5,LK,1,nil,33
5,LK,1,nil,33
4,RD,12,28,555
5,RD,12,29,556
5,RD,3,30,557
5,RD,12,31,558
5,RD,4,32,559
5,RD,12,33,560
5,RD,5,34,561
5,RD,12,35,562
5,RD,3,36,563
5,RD,18,37,564
5,WR,26,38,565
5,RD,12,39,566
5,RD,3,40,567
5,WR,3,41,568
5,RD,12,42,569
5,RD,6,43,570
5,WR,6,44,571
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,572
5,RD,12,28,573
2,LK,1,nil,34
2,LK,1,nil,34
2,RD,9,21,574
2,RD,8,22,575
2,RD,3,23,576
2,WR,9,24,577
2,RD,8,25,578
2,WR,3,26,579
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,580
2,RD,8,19,581
5,LK,1,nil,35
5,LK,1,nil,35
5,RD,12,29,582
5,RD,3,30,583
5,RD,12,31,584
5,RD,4,32,585
5,RD,12,33,586
5,RD,5,34,587
5,RD,12,35,588
5,RD,3,36,589
5,RD,18,37,590
5,WR,20,38,591
5,RD,12,39,592
5,RD,3,40,593
5,WR,3,41,594
5,RD,12,42,595
5,RD,6,43,596
5,WR,6,44,597
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,598
5,RD,12,28,599
4,LK,1,nil,36
4,LK,1,nil,36
1,RD,13,48,600
4,RD,12,29,601
4,RD,3,30,602
4,RD,12,31,603
4,RD,4,32,604
4,RD,12,33,605
4,RD,5,34,606
4,RD,12,35,607
4,RD,3,36,608
4,RD,15,37,609
4,WR,21,38,610
4,RD,12,39,611
4,RD,3,40,612
4,WR,3,41,613
4,RD,12,42,614
4,RD,6,43,615
4,WR,6,44,616
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,617
3,LK,1,nil,37
3,LK,1,nil,37
4,RD,12,28,618
3,RD,12,29,619
3,RD,3,30,620
3,RD,12,31,621
3,RD,4,32,622
3,RD,12,33,623
3,RD,5,34,624
3,RD,12,35,625
3,RD,3,36,626
3,RD,11,37,627
3,WR,22,38,628
3,RD,12,39,629
3,RD,3,40,630
3,WR,3,41,631
3,RD,12,42,632
3,RD,6,43,633
3,WR,6,44,634
3,UK,1,nil,0
3,UK,1,nil,0
4,LK,1,nil,38
4,LK,1,nil,38
4,RD,12,29,635
4,RD,3,30,636
4,RD,12,31,637
4,RD,4,32,638
4,RD,12,33,639
4,RD,5,34,640
4,RD,12,35,641
4,RD,3,36,642
4,RD,15,37,643
4,WR,23,38,644
4,RD,12,39,645
4,RD,3,40,646
4,WR,3,41,647
4,RD,12,42,648
4,RD,6,43,649
4,WR,6,44,650
4,UK,1,nil,0
4,UK,1,nil,0
4,RD,14,27,651
4,RD,12,28,652
5,LK,1,nil,39
5,LK,1,nil,39
5,RD,12,29,653
5,RD,3,30,654
5,RD,12,31,655
5,RD,4,32,656
5,RD,12,33,657
5,RD,5,34,658
5,RD,12,35,659
5,RD,3,36,660
5,RD,18,37,661
5,WR,24,38,662
5,RD,12,39,663
5,RD,3,40,664
5,WR,3,41,665
5,RD,12,42,666
5,RD,6,43,667
5,WR,6,44,668
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,669
5,RD,12,28,670
5,LK,1,nil,40
5,LK,1,nil,40
5,RD,12,29,671
5,RD,3,30,672
5,RD,12,31,673
5,RD,4,32,674
5,RD,12,33,675
5,RD,5,34,676
5,RD,12,35,677
5,RD,3,36,678
5,RD,18,37,679
5,WR,25,38,680
5,RD,12,39,681
5,RD,3,40,682
5,WR,3,41,683
5,RD,12,42,684
5,RD,6,43,685
5,WR,6,44,686
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,687
5,RD,12,28,688
5,LK,1,nil,41
5,LK,1,nil,41
5,RD,12,29,689
5,RD,3,30,690
5,RD,12,31,691
5,RD,4,32,692
5,RD,12,33,693
5,RD,5,34,694
5,RD,12,35,695
5,RD,3,36,696
5,RD,18,37,697
5,WR,26,38,698
5,RD,12,39,699
5,RD,3,40,700
5,WR,3,41,701
5,RD,12,42,702
5,RD,6,43,703
5,WR,6,44,704
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,705
2,LK,1,nil,42
2,LK,1,nil,42
5,RD,12,28,706
2,RD,9,21,707
2,RD,8,22,708
2,RD,3,23,709
2,WR,9,24,710
2,RD,8,25,711
2,WR,3,26,712
2,UK,1,nil,0
2,UK,1,nil,0
1,WT,182618,nil,182618
3,SIG,182618,nil,182618
2,RD,7,18,713
2,RD,8,19,714
1,RD,16,45,715
5,LK,1,nil,43
5,LK,1,nil,43
1,RD,16,46,716
5,RD,12,29,717
1,WR,14,47,718
5,RD,3,30,719
5,RD,12,31,720
5,RD,4,32,721
5,RD,12,33,722
5,RD,5,34,723
5,RD,12,35,724
5,RD,3,36,725
5,RD,18,37,726
5,WR,20,38,727
5,RD,12,39,728
5,RD,3,40,729
5,WR,3,41,730
5,RD,12,42,731
5,RD,6,43,732
5,WR,6,44,733
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,734
1,RD,16,48,735
5,RD,12,28,736
5,LK,1,nil,44
5,LK,1,nil,44
5,RD,12,29,737
5,RD,3,30,738
5,RD,12,31,739
5,RD,4,32,740
5,RD,12,33,741
5,RD,5,34,742
5,RD,12,35,743
5,RD,3,36,744
5,RD,18,37,745
5,WR,21,38,746
5,RD,12,39,747
5,RD,3,40,748
5,WR,3,41,749
5,RD,12,42,750
5,RD,6,43,751
5,WR,6,44,752
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,753
5,RD,12,28,754
4,LK,1,nil,45
4,LK,1,nil,45
4,RD,12,29,755
4,RD,3,30,756
4,RD,12,31,757
4,RD,4,32,758
4,RD,12,33,759
4,RD,5,34,760
4,RD,12,35,761
4,RD,3,36,762
4,RD,15,37,763
4,WR,22,38,764
4,RD,12,39,765
4,RD,3,40,766
4,WR,3,41,767
4,RD,12,42,768
4,RD,6,43,769
4,WR,6,44,770
4,UK,1,nil,0
4,UK,1,nil,0
5,LK,1,nil,46
5,LK,1,nil,46
5,RD,12,29,771
5,RD,3,30,772
5,RD,12,31,773
5,RD,4,32,774
5,RD,12,33,775
5,RD,5,34,776
5,RD,12,35,777
5,RD,3,36,778
5,RD,18,37,779
5,WR,23,38,780
5,RD,12,39,781
5,RD,3,40,782
5,WR,3,41,783
5,RD,12,42,784
5,RD,6,43,785
5,WR,6,44,786
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,787
5,RD,12,28,788
5,LK,1,nil,47
5,LK,1,nil,47
5,RD,12,29,789
5,RD,3,30,790
5,RD,12,31,791
5,RD,4,32,792
5,RD,12,33,793
5,RD,5,34,794
5,RD,12,35,795
5,RD,3,36,796
5,RD,18,37,797
5,WR,24,38,798
5,RD,12,39,799
5,RD,3,40,800
5,WR,3,41,801
5,RD,12,42,802
5,RD,6,43,803
5,WR,6,44,804
5,UK,1,nil,0
5,UK,1,nil,0
5,RD,17,27,805
5,RD,12,28,806
5,LK,1,nil,48
5,LK,1,nil,48
5,RD,12,29,807
5,RD,3,30,808
5,RD,12,31,809
5,RD,4,32,810
5,RD,12,33,811
5,RD,5,34,812
5,RD,12,35,813
5,RD,3,36,814
5,RD,18,37,815
5,WR,25,38,816
5,RD,12,39,817
5,RD,3,40,818
5,WR,3,41,819
1,WT,231594,nil,231594
4,SIG,231594,nil,231594
5,RD,12,42,820
5,RD,6,43,821
5,WR,6,44,822
5,UK,1,nil,0
5,UK,1,nil,0
1,RD,19,45,823
1,RD,19,46,824
1,WR,17,47,825
2,LK,1,nil,49
2,LK,1,nil,49
5,RD,17,27,826
5,RD,12,28,827
2,RD,9,21,828
2,RD,8,22,829
2,RD,3,23,830
2,WR,9,24,831
2,RD,8,25,832
2,WR,3,26,833
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,834
2,RD,8,19,835
2,LK,1,nil,50
2,LK,1,nil,50
2,RD,9,21,836
2,RD,8,22,837
2,RD,3,23,838
2,WR,9,24,839
2,RD,8,25,840
2,WR,3,26,841
2,UK,1,nil,0
2,UK,1,nil,0
1,RD,19,48,842
2,RD,7,18,843
2,RD,8,19,844
5,LK,1,nil,51
5,LK,1,nil,51
5,RD,12,29,845
5,RD,3,30,846
5,RD,12,31,847
5,RD,4,32,848
5,RD,12,33,849
5,RD,5,34,850
5,RD,12,35,851
5,RD,3,36,852
5,RD,18,37,853
5,WR,20,38,854
5,RD,12,39,855
5,RD,3,40,856
5,WR,3,41,857
5,RD,12,42,858
5,RD,6,43,859
5,WR,6,44,860
5,UK,1,nil,0
5,UK,1,nil,0
2,LK,1,nil,52
2,LK,1,nil,52
2,RD,9,21,861
2,RD,8,22,862
2,RD,3,23,863
2,WR,9,24,864
2,RD,8,25,865
2,WR,3,26,866
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,867
2,RD,8,19,868
2,LK,1,nil,53
2,LK,1,nil,53
2,RD,9,21,869
2,RD,8,22,870
2,RD,3,23,871
2,WR,9,24,872
2,RD,8,25,873
2,WR,3,26,874
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,875
2,RD,8,19,876
2,LK,1,nil,54
2,LK,1,nil,54
2,RD,9,21,877
2,RD,8,22,878
2,RD,3,23,879
2,WR,9,24,880
2,RD,8,25,881
2,WR,3,26,882
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,883
2,RD,8,19,884
2,LK,1,nil,55
2,LK,1,nil,55
2,RD,9,21,885
2,RD,8,22,886
2,RD,3,23,887
2,WR,9,24,888
2,RD,8,25,889
2,WR,3,26,890
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,891
2,RD,8,19,892
2,LK,1,nil,56
2,LK,1,nil,56
2,RD,9,21,893
2,RD,8,22,894
2,RD,3,23,895
2,WR,9,24,896
2,RD,8,25,897
2,WR,3,26,898
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,899
2,RD,8,19,900
2,LK,1,nil,57
2,LK,1,nil,57
2,RD,9,21,901
2,RD,8,22,902
2,RD,3,23,903
2,WR,9,24,904
2,RD,8,25,905
2,WR,3,26,906
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,907
1,WT,96777,nil,96777
5,SIG,96777,nil,96777
2,RD,8,19,908
2,LK,1,nil,58
2,LK,1,nil,58
2,RD,9,21,909
2,RD,8,22,910
1,WR,7,49,911
2,RD,3,23,912
2,WR,9,24,913
2,RD,8,25,914
2,WR,3,26,915
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,916
2,RD,8,19,917
2,LK,1,nil,59
2,LK,1,nil,59
2,RD,9,21,918
2,RD,8,22,919
2,RD,3,23,920
2,WR,9,24,921
2,RD,8,25,922
2,WR,3,26,923
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,924
2,RD,8,19,925
2,LK,1,nil,60
2,LK,1,nil,60
2,RD,9,21,926
2,RD,8,22,927
2,RD,3,23,928
2,WR,9,24,929
2,RD,8,25,930
2,WR,3,26,931
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,932
2,RD,8,19,933
2,LK,1,nil,61
2,LK,1,nil,61
2,RD,9,21,934
2,RD,8,22,935
2,RD,3,23,936
2,WR,9,24,937
2,RD,8,25,938
2,WR,3,26,939
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,940
2,RD,8,19,941
2,LK,1,nil,62
2,LK,1,nil,62
2,RD,9,21,942
2,RD,8,22,943
2,RD,3,23,944
2,WR,9,24,945
2,RD,8,25,946
2,WR,3,26,947
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,948
2,RD,8,19,949
2,LK,1,nil,63
2,LK,1,nil,63
2,RD,9,21,950
2,RD,8,22,951
2,RD,3,23,952
2,WR,9,24,953
2,RD,8,25,954
2,WR,3,26,955
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,956
2,RD,8,19,957
2,LK,1,nil,64
2,LK,1,nil,64
2,RD,9,21,958
2,RD,8,22,959
2,RD,3,23,960
2,WR,9,24,961
2,RD,8,25,962
2,WR,3,26,963
2,UK,1,nil,0
2,UK,1,nil,0
2,RD,7,18,964
2,RD,8,19,965
2,LK,1,nil,65
2,LK,1,nil,65
2,RD,9,21,966
2,RD,8,22,967
2,RD,3,23,968
2,WR,9,24,969
2,RD,8,25,970
2,WR,3,26,971
2,UK,1,nil,0
